EMPLOYER,JOB TITLE,BASE SALARY,LOCATION,SUBMIT DATE,START DATE,CASE STATUS
GOOGLE INC,SOFTWARE ENGINEER IN TEST,127000,"MOUNTAIN VIEW, CA",02/20/2013,08/01/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,127000,"SAN BRUNO, CA",05/03/2013,05/28/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,127000,"MOUNTAIN VIEW, CA",06/21/2013,06/21/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,127500,"SEATTLE, WA",06/29/2015,07/07/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,128700,"MOUNTAIN VIEW, CA",04/21/2014,09/10/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,129000,"CHICAGO, IL",02/27/2015,08/29/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,129000,"MOUNTAIN VIEW, CA",03/19/2015,08/15/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,129000,"MOUNTAIN VIEW, CA",02/17/2014,08/12/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,129000,"MOUNTAIN VIEW, CA",06/10/2014,10/24/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,129000,"MOUNTAIN VIEW, CA",06/16/2014,10/01/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,129200,"MOUNTAIN VIEW, CA",06/03/2014,10/01/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,129600,"NEW YORK, NY",02/07/2014,07/09/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,130000,"MOUNTAIN VIEW, CA",12/23/2014,01/19/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,130000,"SEATTLE, WA",04/02/2015,04/27/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,130000,"MOUNTAIN VIEW, CA",04/27/2015,04/27/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,130000,"MOUNTAIN VIEW, CA",08/12/2015,10/01/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,130000,"VENICE, CA",10/30/2013,11/11/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,130000,"PALO ALTO, CA",07/01/2014,07/14/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,130000,"MOUNTAIN VIEW, CA",02/28/2013,08/27/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,130000,"MOUNTAIN VIEW, CA",07/25/2013,08/19/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,130700,"NEW YORK, NY",07/06/2015,07/13/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,131000,"MOUNTAIN VIEW, CA",04/21/2014,10/01/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,131300,"MOUNTAIN VIEW, CA",02/10/2014,05/02/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,132000,"MOUNTAIN VIEW, CA",03/14/2015,08/25/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,132000,"MOUNTAIN VIEW, CA",03/15/2015,09/14/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,132000,"MOUNTAIN VIEW, CA",07/30/2015,10/22/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,133000,"NEW YORK, NY",01/31/2015,07/12/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,133000,"NEW YORK, NY",02/05/2015,07/12/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,133000,"MOUNTAIN VIEW, CA",04/15/2015,10/01/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,133100,"MOUNTAIN VIEW, CA",03/13/2013,08/15/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,133500,"MOUNTAIN VIEW, CA",07/28/2015,08/31/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,133880,"SAN FRANCISCO, CA",06/06/2014,10/01/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,134268,"MOUNTAIN VIEW, CA",04/10/2015,06/22/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,134268,"MOUNTAIN VIEW, CA",04/28/2015,06/01/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,134858,"MOUNTAIN VIEW, CA",07/07/2015,08/10/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,135000,"VENICE, CA",10/07/2014,10/13/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,135000,"MOUNTAIN VIEW, CA",10/21/2013,12/16/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,135000,"MOUNTAIN VIEW, CA",02/20/2014,04/01/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,135000,"MOUNTAIN VIEW, CA",04/21/2014,05/19/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,135000,"MOUNTAIN VIEW, CA",11/29/2012,01/07/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,135100,"MOUNTAIN VIEW, CA",03/06/2015,06/25/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,135800,"KIRKLAND, WA",09/25/2012,01/15/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,137000,"KIRKLAND, WA",02/20/2015,06/25/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,140000,"PALO ALTO, CA",11/04/2014,11/24/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,140000,"MOUNTAIN VIEW, CA",02/19/2015,03/16/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,140000,"KIRKLAND, WA",11/08/2013,12/09/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,140000,"MOUNTAIN VIEW, CA",06/17/2014,10/10/2014,DENIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,140000,"PALO ALTO, CA",08/19/2014,09/12/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,142000,"MOUNTAIN VIEW, CA",03/13/2014,09/08/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,143250,"KIRKLAND, WA",03/07/2014,07/19/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,145000,"MOUNTAIN VIEW, CA",03/23/2015,09/19/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,145000,"PALO ALTO, CA",03/31/2015,04/20/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,145000,"MOUNTAIN VIEW, CA",04/08/2015,10/01/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,145300,"MOUNTAIN VIEW, CA",12/03/2014,05/01/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,145300,"MOUNTAIN VIEW, CA",02/27/2014,05/31/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,149000,"MOUNTAIN VIEW, CA",02/22/2013,08/22/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,149400,"MOUNTAIN VIEW, CA",01/03/2013,03/02/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,150000,"KIRKLAND, WA",10/23/2014,11/10/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,150000,"MOUNTAIN VIEW, CA",02/20/2015,08/20/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,150000,"VENICE, CA",08/03/2015,09/28/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,153000,"MOUNTAIN VIEW, CA",03/04/2015,09/02/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,153830,"MOUNTAIN VIEW, CA",02/24/2015,08/19/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,154800,"MOUNTAIN VIEW, CA",06/24/2015,12/14/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,155000,"MOUNTAIN VIEW, CA",03/17/2014,09/16/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,155400,"MOUNTAIN VIEW, CA",09/22/2015,03/02/2016,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,155440,"MOUNTAIN VIEW, CA",08/14/2013,01/17/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,156000,"MOUNTAIN VIEW, CA",07/14/2014,10/30/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,157700,"MOUNTAIN VIEW, CA",03/06/2015,07/27/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,158400,"MOUNTAIN VIEW, CA",02/20/2015,08/20/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,162000,"NEW YORK, NY",06/04/2015,11/16/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,163600,"KIRKLAND, WA",04/08/2014,07/29/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,168000,"MOUNTAIN VIEW, CA",10/02/2014,03/09/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,170000,"PALO ALTO, CA",05/28/2014,06/16/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,183000,"MOUNTAIN VIEW, CA",12/24/2012,05/01/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER IN TEST,188487,"MOUNTAIN VIEW, CA",06/20/2014,10/10/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER MANAGER,221000,"MOUNTAIN VIEW, CA",09/18/2015,09/28/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER SITE RELIABILITY ENGINEER,105000,"MOUNTAIN VIEW, CA",02/25/2014,08/07/2014,CERTIFIED
GOOGLE INC,"SOFTWARE ENGINEER, SITE RELIABILITY",100000,"MOUNTAIN VIEW, CA",02/25/2013,08/20/2013,CERTIFIED
GOOGLE INC,"SOFTWARE ENGINEER, SITE RELIABILITY",105000,"NEW YORK, NY",03/08/2013,08/28/2013,CERTIFIED
GOOGLE INC,"SOFTWARE ENGINEER, SITE RELIABILITY ENGINEER",90000,"PITTSBURGH, PA",03/13/2014,09/12/2014,CERTIFIED
GOOGLE INC,"SOFTWARE ENGINEER, SITE RELIABILITY ENGINEER",105000,"MOUNTAIN VIEW, CA",08/20/2015,09/12/2015,CERTIFIED
GOOGLE INC,"SOFTWARE ENGINEER, SITE RELIABILITY ENGINEER",105000,"MOUNTAIN VIEW, CA",10/18/2013,11/11/2013,CERTIFIED
GOOGLE INC,"SOFTWARE ENGINEER, SITE RELIABILITY ENGINEER",105000,"MOUNTAIN VIEW, CA",01/30/2014,07/22/2014,CERTIFIED
GOOGLE INC,"SOFTWARE ENGINEER, SITE RELIABILITY ENGINEER",127000,"MOUNTAIN VIEW, CA",02/03/2014,07/22/2014,CERTIFIED
GOOGLE INC,"SOFTWARE ENGINEER, SITE RELIABILITY ENGINEER",129000,"MOUNTAIN VIEW, CA",02/11/2014,07/26/2014,CERTIFIED
GOOGLE INC,"SOFTWARE ENGINEER, SITE RELIABILITY ENGINEERING",115000,"KIRKLAND, WA",02/13/2014,03/31/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER- SITE RELIABILITY ENGINEER,119000,"SEATTLE, WA",03/14/2014,09/12/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER- SITE RELIABILITY ENGINEER,157600,"MOUNTAIN VIEW, CA",08/11/2014,01/23/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER-SITE RELIABILITY ENGINEER,105000,"MOUNTAIN VIEW, CA",01/24/2014,07/10/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER-SITE RELIABILITY ENGINEER,105000,"MOUNTAIN VIEW, CA",02/03/2014,07/10/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER-SITE RELIABILITY ENGINEER,105000,"CAMBRIDGE, MA",03/12/2014,09/08/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER-SITE RELIABILITY ENGINEER,110000,"MOUNTAIN VIEW, CA",09/24/2013,10/28/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER-SITE RELIABILITY ENGINEER,120000,"MOUNTAIN VIEW, CA",02/26/2013,04/15/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER-SITE RELIABILITY ENGINEER,140000,"NEW YORK, NY",10/23/2012,11/26/2012,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER-SITE RELIABILITY ENGINEER,150000,"MOUNTAIN VIEW, CA",07/29/2015,08/10/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER-SITE RELIABILITY ENGINEER,165000,"MOUNTAIN VIEW, CA",09/26/2012,10/08/2012,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEER-SITE RELIABILITY ENGINEERING,105000,"CAMBRIDGE, MA",06/17/2013,07/15/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEERING,130000,"MOUNTAIN VIEW, CA",02/12/2013,08/01/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEERING MANAGER,189750,"PALO ALTO, CA",07/21/2015,01/03/2016,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEERING MANAGER,210000,"NEW YORK, NY",08/09/2015,01/28/2016,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEERING MANAGER,210000,"MOUNTAIN VIEW, CA",01/25/2013,01/25/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEERING MANAGER,210000,"NEW YORK, NY",08/29/2013,11/04/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEERING MANAGER,215000,"MOUNTAIN VIEW, CA",12/19/2013,05/13/2014,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEERING MANAGER,225000,"MOUNTAIN VIEW, CA",03/15/2013,09/12/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEERING MANAGER,236500,"MOUNTAIN VIEW, CA",12/31/2014,05/13/2015,CERTIFIED
GOOGLE INC,SOFTWARE ENGINEERING MANAGER,250000,"MOUNTAIN VIEW, CA",03/01/2013,08/28/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINER,105000,"MOUNTAIN VIEW, CA",03/01/2013,08/07/2013,CERTIFIED
GOOGLE INC,SOFTWARE ENGINGEER,143000,"MOUNTAIN VIEW, CA",07/13/2015,08/05/2015,CERTIFIED
GOOGLE INC,SOFTWARE SYSTEMS LEAD,180000,"MOUNTAIN VIEW, CA",07/23/2015,07/31/2015,CERTIFIED
GOOGLE INC,SOFWARE ENGINEER,95000,"PITTSBURGH, PA",01/24/2014,07/08/2014,CERTIFIED
GOOGLE INC,SOFWARE ENGINEER,105000,"MOUNTAIN VIEW, CA",02/03/2014,07/08/2014,CERTIFIED
GOOGLE INC,SOFWARE ENGINEER,127000,"MOUNTAIN VIEW, CA",03/14/2013,09/12/2013,CERTIFIED
GOOGLE INC,SOFWARE ENGINEER,129000,"MOUNTAIN VIEW, CA",03/11/2014,09/02/2014,CERTIFIED
GOOGLE INC,SOLUTION CONSULTANT,71000,"SAN FRANCISCO, CA",12/31/2013,01/13/2014,CERTIFIED
GOOGLE INC,SOLUTION CONSULTANT,89000,"SAN BRUNO, CA",07/17/2015,08/03/2015,CERTIFIED
GOOGLE INC,SOLUTIONS CONSULTANT,92000,"NEW YORK, NY",06/09/2015,06/29/2015,WITHDRAWN
GOOGLE INC,SOLUTIONS CONSULTANT,92000,"NEW YORK, NY",06/10/2015,06/29/2015,CERTIFIED
GOOGLE INC,SOLUTIONS CONSULTANT,103200,"MOUNTAIN VIEW, CA",05/14/2014,10/01/2014,CERTIFIED
GOOGLE INC,SOLUTIONS CONSULTANT,110000,"MOUNTAIN VIEW, CA",02/26/2015,08/21/2015,CERTIFIED
GOOGLE INC,SOLUTIONS CONSULTANT,115000,"MOUNTAIN VIEW, CA",11/25/2014,01/05/2015,CERTIFIED
GOOGLE INC,SOLUTIONS CONSULTANT,115000,"MOUNTAIN VIEW, CA",02/24/2015,08/24/2015,CERTIFIED
GOOGLE INC,SOLUTIONS CONSULTANT,125000,"MOUNTAIN VIEW, CA",01/05/2015,01/26/2015,CERTIFIED
GOOGLE INC,SOLUTIONS CONSULTANT,140000,"NEW YORK, NY",03/20/2015,09/19/2015,CERTIFIED
GOOGLE INC,SOTFWARE ENGINEER,129600,"SAN BRUNO, CA",07/16/2014,11/14/2014,CERTIFIED
GOOGLE INC,SOTFWARE ENGINEER,130000,"NEW YORK, NY",08/26/2014,10/01/2014,CERTIFIED
GOOGLE INC,SOTFWARE ENGINEER,132600,"MOUNTAIN VIEW, CA",08/26/2014,01/20/2015,CERTIFIED
GOOGLE INC,SOTFWARE ENGINEER,138000,"SAN BRUNO, CA",06/30/2014,07/07/2014,CERTIFIED
GOOGLE INC,SOTFWARE ENGINEER,138000,"SAN BRUNO, CA",07/14/2014,07/15/2014,CERTIFIED
GOOGLE INC,SOTFWARE ENGINEER,138000,"SAN BRUNO, CA",07/15/2014,07/16/2014,CERTIFIED
GOOGLE INC,SOTFWARE ENGINEER,160900,"SEATTLE, WA",07/06/2014,12/01/2014,CERTIFIED
GOOGLE INC,SOTFWARE ENGINEER,180000,"NEW YORK, NY",07/03/2014,11/21/2014,CERTIFIED
GOOGLE INC,SOTFWARE ENGINEER,180000,"NEW YORK, NY",08/18/2014,11/21/2014,CERTIFIED
GOOGLE INC,SPECIALIST TECH,90000,"MOUNTAIN VIEW, CA",01/10/2013,02/19/2013,CERTIFIED
GOOGLE INC,SPECIALIST- TECH,100000,"MOUNTAIN VIEW, CA",10/18/2013,12/16/2013,CERTIFIED
GOOGLE INC,"SR. LEAD SPECIALIST, SALES TECHNICAL OPERATIONS",137700,"MOUNTAIN VIEW, CA",03/07/2013,07/01/2013,CERTIFIED
GOOGLE INC,SR. STRATEGIST PRODUCT QUALITY OPERATIONS,104000,"MOUNTAIN VIEW, CA",06/16/2014,07/21/2014,CERTIFIED
GOOGLE INC,"SR. STRATEGIST, PRODUCT QUALITY OPERATIONS",100000,"MOUNTAIN VIEW, CA",09/20/2013,10/14/2013,CERTIFIED
GOOGLE INC,STAFF HARDWARE ENGINEER,170000,"MOUNTAIN VIEW, CA",01/28/2015,02/23/2015,CERTIFIED
GOOGLE INC,STAFF SERVICES OPERATIONS,140000,"MOUNTAIN VIEW, CA",04/02/2013,04/29/2013,CERTIFIED
GOOGLE INC,STAFF SOFTWARE ENGINEER,192102,"MOUNTAIN VIEW, CA",02/27/2015,08/26/2015,CERTIFIED
GOOGLE INC,STAFF SOFTWARE ENGINEER,200000,"CAMBRIDGE, MA",09/22/2015,01/10/2016,CERTIFIED
GOOGLE INC,STAFF SOFTWARE ENGINEER,205000,"SAN BRUNO, CA",08/07/2014,09/29/2014,CERTIFIED
GOOGLE INC,STAFF SOFTWARE ENGINEER,206900,"MOUNTAIN VIEW, CA",04/26/2013,09/13/2013,CERTIFIED
GOOGLE INC,STAFF SOFTWARE ENGINEER,227600,"MOUNTAIN VIEW, CA",03/03/2014,07/20/2014,CERTIFIED
GOOGLE INC,STAFF SOFTWARE ENGINEER,240367,"MOUNTAIN VIEW, CA",01/31/2014,02/10/2014,CERTIFIED
GOOGLE INC,STAFF SOFTWARE ENGINEER,247500,"MOUNTAIN VIEW, CA",05/19/2015,10/01/2015,CERTIFIED
GOOGLE INC,STAFF SOFTWARE ENGINEER,247500,"MOUNTAIN VIEW, CA",05/19/2015,06/10/2015,CERTIFIED
GOOGLE INC,STAFF SOFTWARE ENGINEER,273000,"MOUNTAIN VIEW, CA",04/25/2014,09/16/2014,CERTIFIED
GOOGLE INC,STAFFING AND OPERATIONS ANALYST,102000,"NEW YORK, NY",11/26/2014,01/01/2015,DENIED
GOOGLE INC,STAFFING AND OPERATIONS ANALYST,102000,"NEW YORK, NY",12/02/2014,01/01/2015,CERTIFIED
GOOGLE INC,STAFFING AND OPERATIONS MANAGER,140000,"MOUNTAIN VIEW, CA",09/29/2014,11/10/2014,CERTIFIED
GOOGLE INC,STAFFING MANAGER,215000,"MOUNTAIN VIEW, CA",06/02/2015,08/10/2015,CERTIFIED
GOOGLE INC,STAFFING SERVICES MANAGER,151900,"MOUNTAIN VIEW, CA",02/21/2013,03/25/2013,WITHDRAWN
GOOGLE INC,STAFFING SERVICES MANAGER,151900,"MOUNTAIN VIEW, CA",02/26/2013,03/11/2013,CERTIFIED
GOOGLE INC,STATISTICIAN,130000,"NEW YORK, NY",02/06/2015,07/29/2015,CERTIFIED
GOOGLE INC,STATISTICIAN,150160,"NEW YORK, NY",04/28/2014,10/01/2014,CERTIFIED
GOOGLE INC,STATISTICIAN,155770,"MOUNTAIN VIEW, CA",07/07/2015,08/03/2015,CERTIFIED
GOOGLE INC,STATISTICIAN (DECISION SUPPORT ANALYST),168000,"MOUNTAIN VIEW, CA",03/07/2013,08/19/2013,CERTIFIED
GOOGLE INC,STATISTICIANS,136000,"MOUNTAIN VIEW, CA",03/19/2014,08/01/2014,CERTIFIED
GOOGLE INC,STRATEGIC NEGOTIATOR,140000,"MOUNTAIN VIEW, CA",03/11/2013,08/13/2013,CERTIFIED
GOOGLE INC,STRATEGIC NEGOTIATOR,154000,"MOUNTAIN VIEW, CA",02/25/2015,07/18/2015,CERTIFIED
GOOGLE INC,STRATEGIC NEGOTIATOR,158000,"MOUNTAIN VIEW, CA",01/16/2013,06/23/2013,CERTIFIED
GOOGLE INC,STRATEGIC NEGOTIATOR,193000,"MOUNTAIN VIEW, CA",10/09/2014,03/11/2015,CERTIFIED
GOOGLE INC,STRATEGIC PARTNER DEVELOPMENT ASSOCIATE,180400,"MOUNTAIN VIEW, CA",05/11/2015,09/06/2015,DENIED
GOOGLE INC,STRATEGIC PARTNER DEVELOPMENT ASSOCIATE,180400,"MOUNTAIN VIEW, CA",05/14/2015,09/06/2015,CERTIFIED
GOOGLE INC,STRATEGIC PARTNER DEVELOPMENT MANAGER,120000,"MOUNTAIN VIEW, CA",11/04/2014,12/01/2014,CERTIFIED
GOOGLE INC,STRATEGIC PARTNER DEVELOPMENT MANAGER,142500,"NEW YORK, NY",02/10/2014,02/24/2014,CERTIFIED
GOOGLE INC,STRATEGIC PARTNER DEVELOPMENT MANAGER (MARKETING),163317,"CORAL GABLES, FL",10/11/2012,10/22/2012,CERTIFIED
GOOGLE INC,STRATEGIC PARTNER LEAD,120000,"NEW YORK, NY",03/14/2014,09/07/2014,CERTIFIED
GOOGLE INC,STRATEGIC PARTNER LEAD,129000,"SAN FRANCISCO, CA",10/01/2013,10/14/2013,CERTIFIED
GOOGLE INC,STRATEGIC PARTNER MANAGER,138480,"MOUNTAIN VIEW, CA",05/09/2014,10/01/2014,CERTIFIED
GOOGLE INC,STRATEGIC PARTNER MANAGER,140000,"NEW YORK, NY",04/16/2014,05/12/2014,CERTIFIED
GOOGLE INC,"STRATEGIC PLANNER, AGENCY DEVELOPMENT",150000,"NEW YORK, NY",10/10/2014,11/03/2014,DENIED
GOOGLE INC,"STRATEGIC PLANNER, AGENCY DEVELOPMENT",150000,"NEW YORK, NY",10/17/2014,11/03/2014,CERTIFIED
GOOGLE INC,STRATEGIC VENDOR MANAGER,115000,"SUNNYVALE, CA",02/22/2015,08/18/2015,CERTIFIED
GOOGLE INC,STRATEGIST,80000,"MOUNTAIN VIEW, CA",03/11/2014,03/24/2014,CERTIFIED
GOOGLE INC,STRATEGIST,85000,"MOUNTAIN VIEW, CA",03/05/2015,09/04/2015,CERTIFIED
GOOGLE INC,STRATEGIST,96000,"MOUNTAIN VIEW, CA",07/02/2015,07/27/2015,CERTIFIED
GOOGLE INC,STRATEGIST,97680,"SAN BRUNO, CA",03/14/2013,09/10/2013,CERTIFIED
GOOGLE INC,STRATEGIST,110000,"MOUNTAIN VIEW, CA",04/16/2014,06/02/2014,CERTIFIED
GOOGLE INC,STRATEGIST (DIGITAL CONTENT AND COMMERCE),81000,"MOUNTAIN VIEW, CA",09/19/2011,10/15/2011,WITHDRAWN
GOOGLE INC,STRATEGIST PRODUCT QUALITY OPERATIONS,95000,"MOUNTAIN VIEW, CA",02/11/2014,08/05/2014,CERTIFIED
GOOGLE INC,"STRATEGIST, PRODUCT QUALITY OPERATIONS",82000,"MOUNTAIN VIEW, CA",05/02/2014,05/12/2014,CERTIFIED
GOOGLE INC,"STRATEGIST, PRODUCT QUALITY OPERATIONS",84000,"MOUNTAIN VIEW, CA",11/25/2014,01/13/2015,CERTIFIED
GOOGLE INC,"STRATEGIST, PRODUCT QUALITY OPERATIONS",84000,"MOUNTAIN VIEW, CA",03/25/2015,04/13/2015,CERTIFIED
GOOGLE INC,"STRATEGIST, PRODUCT QUALITY OPERATIONS",95000,"MOUNTAIN VIEW, CA",02/04/2015,07/21/2015,CERTIFIED
GOOGLE INC,"STRATEGIST, PRODUCT QUALITY OPERATIONS",100000,"MOUNTAIN VIEW, CA",01/03/2014,07/01/2014,CERTIFIED
GOOGLE INC,"STRATEGIST, PRODUCT QUALITY OPERATIONS",104000,"MOUNTAIN VIEW, CA",09/15/2015,10/12/2015,CERTIFIED
GOOGLE INC,"STRATEGIST, PRODUCT QUALITY OPERATIONS",104000,"MOUNTAIN VIEW, CA",06/10/2014,06/10/2014,CERTIFIED
GOOGLE INC,"STRATEGIST, PRODUCT QUALITY OPERATIONS",107000,"MOUNTAIN VIEW, CA",12/22/2014,12/29/2014,CERTIFIED
GOOGLE INC,"STRATEGIST, PRODUCT QUALITY OPERATIONS",110000,"MOUNTAIN VIEW, CA",06/25/2015,08/03/2015,CERTIFIED
GOOGLE INC,"STRATEGIST, PRODUCT QUALITY OPERATIONS",112000,"MOUNTAIN VIEW, CA",09/02/2014,02/06/2015,CERTIFIED
GOOGLE INC,"STRATEGIST, PRODUCT QUALITY OPERATIONS",112500,"SAN BRUNO, CA",08/26/2014,09/03/2014,DENIED
GOOGLE INC,"STRATEGIST, PRODUCT QUALITY OPERATIONS",112500,"SAN BRUNO, CA",08/27/2014,09/03/2014,CERTIFIED
GOOGLE INC,"STRATEGIST, PRODUCT QUALITY OPERATIONS",112500,"MOUNTAIN VIEW, CA",03/07/2013,09/04/2013,CERTIFIED
GOOGLE INC,"STRATEGIST, PRODUCT QUALITY OPERATIONS",125000,"MOUNTAIN VIEW, CA",09/24/2014,10/06/2014,CERTIFIED
GOOGLE INC,STRATEGY & OPERATIONS ASSOCIATE,118000,"MOUNTAIN VIEW, CA",05/16/2013,10/08/2013,CERTIFIED
GOOGLE INC,STRATEGY & OPERATIONS ASSOCIATE,122200,"MOUNTAIN VIEW, CA",07/28/2014,08/11/2014,CERTIFIED
GOOGLE INC,STRATEGY & OPERATIONS ASSOCIATE,134000,"NEW YORK, NY",09/17/2013,02/01/2014,CERTIFIED
GOOGLE INC,STRATEGY & OPERATIONS ASSOCIATE,150000,"MOUNTAIN VIEW, CA",05/01/2015,07/06/2015,CERTIFIED
